time,temp,hum,press,level,gap,force,position,speed,rpm,deviation
8727,977,636,541,742,36,871,307.0953,107.3832,578.25,280.8122
8728,82,310,457,397,396,287,957.8492,920.4978,665.349,14.4267
8729,835,676,238,977,699,901,182.4164,823.682,382.7952,182.8382
8730,826,782,577,549,746,936,703.1314,21.9561,885.0306,116.4425
8731,57,988,844,243,200,362,957.7736,57.8716,921.8529,168.0371
8732,17,157,533,836,930,770,9.842,6.5358,657.2786,525.746
8733,970,868,977,484,529,859,573.9621,358.025,727.0104,987.6049
8734,786,195,632,26,237,692,503.9926,709.0285,295.9554,376.8429
8735,900,939,595,64,543,394,102.2002,952.894,830.7651,468.9956
8736,552,681,542,112,347,899,225.4352,898.1494,55.8616,547.429
8737,237,572,220,499,944,513,879.8804,239.7916,772.6899,753.2569
8738,438,14,305,219,823,178,325.8435,735.7393,119.8934,497.5525
8739,810,638,739,616,525,949,846.494,390.7925,101.5314,522.7961
8740,771,759,257,426,634,488,250.1036,572.9524,272.683,489.2493
8741,844,157,11,324,579,346,642.1726,205.7995,744.3279,604.8212
8742,312,915,1,354,8,472,791.5995,432.0465,4.8621,454.2254
8743,534,19,569,537,997,311,327.1566,626.1934,85.1216,117.0326
8744,556,206,410,563,749,203,627.2865,822.006,150.0488,840.7461
8745,510,512,592,538,711,688,993.9695,15.1867,252.3479,362.0629
8746,413,136,792,887,236,716,694.4268,607.2799,290.9764,572.4088
8747,932,914,570,235,421,47,345.5918,796.9911,19.9596,385.4337
8748,895,659,230,468,266,355,427.307,348.2432,2.4408,215.843
8749,741,62,179,708,866,860,193.2134,539.6997,791.4498,309.31
8750,764,690,115,847,215,888,467.5918,225.8106,795.5971,89.0903
8751,904,542,19,62,643,75,656.1112,951.3584,552.0182,848.9726
8752,188,748,448,486,221,673,496.7942,600.4395,622.6115,935.6717
8753,249,670,421,786,323,254,890.6069,756.6386,393.8966,534.114
8754,111,282,293,328,191,862,634.3518,721.9917,136.5735,701.0052
8755,644,837,147,764,187,334,150.3134,460.4662,280.6897,199.2815
8756,8,363,930,668,638,441,355.3659,792.8224,479.3984,218.1038
8757,878,204,698,554,614,899,30.8857,83.069,666.6885,518.709
8758,639,170,747,727,596,937,601.219,355.617,494.5436,854.3975
8759,824,143,392,981,886,889,11.514,63.0347,24.0161,307.261
8760,185,196,594,247,474,6,618.8028,541.5824,14.1043,690.8864
8761,203,392,524,59,122,994,533.3277,612.781,489.6668,23.742
8762,301,611,196,260,527,578,386.0769,904.6093,316.7539,913.0309
8763,765,885,345,499,835,89,570.5861,706.5509,39.671,211.1561
8764,746,910,436,913,175,334,837.0622,167.6048,503.3459,629.4291
8765,329,183,706,988,976,166,133.1956,83.74,382.1266,584.8641
8766,737,557,49,120,218,506,80.1143,436.8765,343.257,925.8162
8767,638,70,689,930,457,859,518.2785,993.1948,914.4042,316.0617
8768,555,658,321,401,126,247,627.5193,739.2782,334.6147,999.1159
8769,545,806,949,291,910,927,537.675,531.3356,762.7373,454.7951
8770,279,408,684,133,782,127,475.4776,252.8181,544.5063,668.2203
8771,772,53,406,545,564,4,361.1243,101.7059,585.6828,602.7453
8772,339,428,155,378,319,848,837.1929,915.823,328.9837,598.3774
8773,461,402,772,35,890,833,20.2791,949.6282,848.479,13.1693
8774,808,471,346,198,187,159,408.9662,610.7945,288.9611,742.656
8775,318,442,502,733,779,846,526.9652,734.9624,873.3584,1000.4316
8776,529,120,860,901,427,646,405.8633,63.656,477.4109,609.2432
8777,710,967,289,934,363,973,926.4001,692.0007,930.3663,28.7566
8778,640,716,433,523,702,404,114.3519,909.2332,948.4795,949.3883
8779,2,279,449,474,64,288,744.7311,962.09,169.7398,580.5282
8780,832,821,33,754,130,806,47.9829,671.4989,850.6014,963.1862
8781,282,221,488,538,89,704,273.2207,212.6373,647.8595,266.576
8782,113,798,14,916,491,373,469.6976,851.6398,209.1126,929.2715
8783,753,818,865,108,870,385,746.7638,585.7885,317.1833,841.8295
8784,371,855,913,805,1000,206,779.5717,905.4529,806.1191,679.8963
8785,362,426,947,162,995,846,272.3947,60.0941,479.2735,88.0623
8786,352,605,609,747,801,578,213.715,801.6801,164.2774,846.3148
8787,819,452,915,632,844,151,599.7562,922.6086,75.3206,182.5661
8788,180,210,350,341,333,817,277.4328,383.47,673.6779,743.6593
8789,886,310,252,831,738,241,245.7093,787.5267,24.1389,876.3283
8790,7,360,942,20,220,629,934.516,104.9932,30.3952,479.9899
8791,68,532,88,390,444,760,793.7179,358.4216,581.6861,928.4202
8792,130,753,486,372,38,636,754.024,755.1126,697.8823,11.7694
8793,236,226,817,923,536,211,794.4371,21.223,366.0166,457.6696
8794,897,811,237,61,581,20,666.1722,595.8228,390.6467,949.4876
8795,96,870,426,474,6,273,439.0789,826.9629,651.0816,26.305
8796,955,302,232,843,210,145,535.2206,696.1343,727.0365,877.9929
8797,153,53,962,418,344,367,384.3157,482.1722,179.4902,420.1232
8798,617,949,72,381,567,999,301.1136,499.3198,52.189,207.1287
8799,688,796,505,995,949,926,130.9647,982.169,486.8669,205.5866
8800,307,817,523,555,322,918,37.6202,287.0965,146.944,661.6959
8801,358,502,269,188,917,600,118.6928,727.6891,784.1737,88.9233
8802,917,378,432,816,510,959,497.9258,280.5574,410.2549,742.1645
8803,442,709,223,132,987,564,82.8105,723.6361,881.7303,76.8485
8804,620,164,295,352,212,198,161.6313,834.2182,324.5912,609.5874
8805,506,402,306,823,521,799,241.7057,596.8113,962.6797,85.1487
8806,357,543,6,808,497,739,771.0551,53.5297,494.0104,311.4809
8807,108,528,789,595,52,869,105.6957,107.4954,812.9467,469.7364
8808,455,274,680,371,798,841,474.8548,351.8309,604.4085,544.3903
8809,807,970,240,246,994,100,358.6982,633.8378,956.3527,172.8767
8810,523,607,358,806,41,62,134.3883,377.2298,369.9535,236.675
8811,738,259,235,722,169,652,157.2849,325.4024,536.5277,349.9475
8812,236,855,769,265,401,705,306.5682,460.6644,720.2245,678.3477
8813,439,266,890,709,719,706,697.4531,117.9645,534.2484,756.2832
8814,294,208,444,291,378,894,328.3265,500.9659,98.2952,613.9874
8815,145,104,620,739,625,134,210.6425,445.6067,708.2315,149.9223
8816,563,68,701,376,185,389,948.5618,387.8596,790.6125,317.2985
8817,553,977,37,15,303,295,780.5118,905.313,542.8876,594.4687
8818,603,564,458,897,268,520,813.7083,606.0439,634.5038,586.227
8819,817,399,682,614,716,911,942.6877,26.7927,805.4001,660.6464
8820,943,447,174,493,283,961,558.1751,14.6002,1000.9666,216.0761
8821,285,128,920,763,897,955,508.1796,913.5758,982.5433,661.6368
8822,182,643,398,11,616,925,925.9941,817.1827,557.0825,557.7802
8823,185,970,92,749,623,37,1000.8713,992.7282,705.8894,934.092
8824,193,1000,136,515,334,840,497.904,130.9786,47.1693,523.9625
8825,866,590,353,989,105,517,380.7137,140.564,590.6212,578.5939
8826,747,302,857,222,290,58,302.1531,236.2617,842.4009,335.3181
8827,519,564,463,352,445,493,361.3963,514.5667,816.2171,74.3719
8828,256,562,887,157,878,436,340.7739,819.4413,870.3824,612.8768
8829,713,317,67,508,185,338,448.5911,302.5802,191.1152,853.5431
8830,11,987,870,605,523,556,305.8687,592.0585,400.9791,790.493
8831,112,928,694,98,325,101,423.8026,678.8097,81.661,624.5966
8832,371,727,130,157,142,321,792.9223,194.7075,228.8571,431.5008
8833,867,832,745,294,844,527,676.0778,858.5025,856.5443,505.0362
8834,178,762,33,98,410,849,391.354,70.0765,730.9448,812.6413
8835,719,456,955,627,299,783,88.8945,187.559,802.0112,551.6452
8836,987,3,526,52,622,192,467.4436,622.4863,302.7221,32.1206
8837,842,312,904,659,557,566,223.1379,496.3238,929.8994,17.5034
8838,946,607,135,850,513,803,899.4751,83.0898,962.4167,715.2891
8839,956,46,744,567,659,248,506.6937,102.5979,884.1714,476.6159
8840,686,873,149,348,264,381,128.7092,904.9262,901.1744,785.9929
8841,82,46,264,399,81,253,456.8373,841.5452,682.6419,386.1658
8842,539,779,611,824,441,526,275.2023,183.5212,418.6196,192.5405
8843,816,169,271,277,57,197,821.7331,742.5642,794.0705,700.0995
8844,330,667,152,227,522,379,820.3341,770.9262,823.4002,222.1908
8845,90,634,406,435,541,246,499.5794,395.9059,69.9558,612.1867
8846,308,859,59,637,595,502,847.0259,927.4056,834.0781,985.2597
8847,879,797,341,99,582,213,520.2615,153.9372,657.4525,247.9502
8848,400,839,480,853,471,905,137.4588,471.7498,777.1447,939.0901
8849,222,386,603,893,633,718,955.0131,47.813,524.4852,559.4565
8850,953,626,603,455,647,103,862.5028,483.2504,542.91,939.1821
8851,517,622,125,710,769,802,29.6344,131.0256,194.5232,209.5977
8852,474,472,360,920,719,371,521.6252,108.7686,731.0184,199.1285
8853,811,319,114,312,485,289,157.38,721.6077,593.5087,133.6089
8854,667,989,543,809,974,807,616.4763,202.7917,710.0755,882.5321
8855,209,942,909,217,235,777,601.7886,361.992,419.1932,577.7091
8856,917,636,787,130,444,369,989.6197,138.8148,837.4828,296.0241
8857,288,95,708,390,349,707,765.7771,797.0561,579.3044,839.4462
8858,424,723,275,529,398,953,18.1425,155.114,469.8789,731.9968
8859,845,40,215,389,483,478,924.8681,707.4257,577.5049,11.0498
8860,45,715,432,296,506,691,810.9793,171.8852,605.6391,143.9824
8861,221,28,56,895,918,151,456.0948,495.8381,923.8308,889.4296
8862,198,375,301,303,973,628,145.6268,449.8804,70.8753,43.9152
8863,781,682,941,293,43,55,433.2658,317.7993,375.4528,946.1714
8864,983,848,680,733,989,376,413.7536,675.2897,107.8579,220.9507
8865,633,255,785,337,129,678,581.2487,983.2703,765.4585,642.7871
8866,209,485,450,788,244,661,90.7847,506.0624,640.4139,908.7943
8867,269,434,927,592,377,219,501.6636,616.3165,993.0521,630.9791
8868,654,339,382,685,701,85,695.0292,834.5912,140.2888,712.0635
8869,317,349,956,234,400,44,296.337,5.761,740.3628,667.9787
8870,425,392,91,343,995,78,87.1357,749.6802,263.6276,137.4685
8871,452,950,861,592,57,556,238.6482,428.416,110.3545,727.8729
8872,203,684,220,109,511,492,309.2811,645.1833,820.8468,681.4199
8873,458,800,75,463,412,739,224.6417,502.758,17.9612,309.2015
8874,29,549,550,492,600,499,427.8615,85.9443,181.8492,495.3103
8875,662,520,376,980,554,241,113.5433,55.3101,44.4424,114.0823
8876,696,816,581,119,144,686,337.3564,949.5241,456.5018,14.5736
8877,342,554,537,86,343,806,549.7567,403.0611,777.0357,169.4057
8878,333,116,314,64,696,423,889.2613,793.2269,212.8932,996.7595
8879,653,404,615,508,82,560,683.0655,719.7542,200.0562,295.0819
8880,938,641,460,966,13,475,750.1538,705.2138,690.3574,87.1375
8881,115,723,313,690,929,809,74.834,82.0078,890.3062,881.8924
8882,719,71,559,161,530,403,262.2668,447.6921,6.4789,199.614
8883,736,703,759,285,239,989,374.2932,394.4902,787.6331,616.3742
8884,335,801,48,490,718,770,138.3864,820.5068,762.6574,567.1051
8885,206,984,148,101,919,141,154.5995,706.6973,504.8539,201.9323
8886,326,672,266,515,473,21,235.406,678.0867,726.2405,744.9768
8887,506,915,91,275,175,954,325.4065,876.7358,8.429,619.8303
8888,914,455,769,999,877,185,110.2955,389.418,965.3636,235.5026
8889,824,576,76,438,211,578,177.3713,984.741,880.8193,147.3517
8890,116,571,50,535,242,986,8.8593,72.1489,276.788,671.6657
8891,629,112,294,153,699,787,599.0154,116.6954,665.9834,416.6459
8892,902,992,230,655,648,514,155.6364,302.4643,696.0457,98.1317
8893,293,736,901,587,796,263,801.6125,426.187,138.2388,346.8734
8894,790,347,904,579,520,112,603.99,681.928,746.4832,413.0328
8895,25,431,191,474,501,928,965.3591,201.369,619.0872,111.3006
8896,263,556,544,556,139,436,391.2829,709.6174,707.6224,695.7181
8897,383,420,325,537,894,929,638.134,301.7774,169.0467,763.1672
8898,45,865,945,911,955,559,375.7816,180.1198,753.0203,46.7334
8899,844,965,710,63,769,498,181.4285,179.8498,501.3039,439.7355
8900,176,636,330,832,383,799,800.5891,657.6455,518.1972,694.9919
8901,519,18,650,887,909,401,643.7812,92.6492,231.9507,571.0204
8902,644,636,937,812,373,792,894.2065,53.5621,200.0189,835.9579
8903,385,86,187,305,477,917,628.2362,504.1153,190.2638,432.7516
8904,136,451,448,911,34,44,738.1447,168.4917,478.9349,388.6027
8905,881,259,432,711,86,70,798.0927,597.7758,840.145,38.7231
8906,564,926,932,683,259,370,232.6345,814.2718,903.4139,914.3475
8907,132,812,908,811,396,625,133.0494,412.636,784.793,899.5211
8908,161,980,353,446,172,214,538.5584,551.789,21.5046,674.2329
8909,674,868,865,705,895,542,726.2927,318.9247,959.5329,51.77
8910,56,438,517,259,614,260,752.0326,918.7056,931.8341,614.6736
8911,136,643,265,977,552,227,911.9714,557.2121,713.7559,461.3998
8912,108,690,639,254,56,536,617.03,324.892,134.841,125.0196
8913,191,21,330,984,989,687,134.9076,284.1006,504.3746,511.9326
8914,214,261,132,894,692,86,697.5586,202.2054,386.085,246.2339
8915,42,857,640,512,181,909,702.426,538.6811,194.3025,325.5456
8916,135,691,807,317,89,740,217.2525,162.793,70.8136,308.2837
8917,104,911,720,566,529,391,585.5967,642.5074,593.5911,704.5119
8918,893,666,737,245,59,315,180.3137,824.0805,864.2425,781.662
8919,855,910,459,409,420,660,764.6299,909.4061,845.7651,404.0246
8920,625,853,604,468,850,810,505.1292,688.4814,588.1019,761.8638
8921,197,289,708,177,879,436,146.1778,5.6399,106.3695,328.2424
8922,507,859,898,535,341,100,909.2969,561.9947,703.8539,548.5829
8923,816,625,570,309,423,628,547.986,469.4706,118.4377,875.1312
8924,385,871,620,916,641,610,599.3101,199.7305,884.3047,5.2319
8925,820,401,631,182,928,758,523.5554,863.6242,353.8476,276.3509
8926,489,548,681,576,165,59,359.6861,327.0933,673.3148,18.3528
8927,759,145,855,344,955,302,529.439,877.9152,768.9021,931.5023
8928,787,664,382,366,159,762,880.3746,135.9642,710.9239,631.8679
8929,897,290,449,754,835,839,646.6731,64.7012,211.6997,400.7009
8930,860,945,46,989,575,699,823.7422,271.809,153.4531,289.5089
8931,450,767,913,626,781,811,739.724,718.5048,978.0021,222.9657
8932,182,913,122,212,84,478,33.0411,938.3767,507.6503,469.6989
8933,3,301,30,794,220,188,832.4475,74.7977,864.3113,803.3423
8934,38,49,830,413,891,651,311.0772,467.1077,663.9123,639.5662
8935,440,735,59,686,420,800,450.2897,379.1328,459.5752,59.6321
8936,740,895,233,474,775,604,199.0259,380.1342,628.812,769.2445
8937,244,261,477,626,481,67,271.2006,534.5067,753.9745,297.5889
8938,392,439,202,590,280,386,620.9494,503.7674,811.0691,775.7094
8939,298,177,426,145,181,355,926.2066,780.1553,627.818,121.1108
8940,934,973,811,316,44,803,230.3468,645.7809,476.5359,490.0203
8941,445,561,995,162,883,950,5.2945,166.0135,49.7961,986.8142
8942,341,564,405,676,411,231,706.6202,320.3078,567.9593,185.4224
8943,936,865,527,218,311,532,796.3705,962.1556,923.2047,134.6466
8944,394,252,149,159,841,586,558.0576,58.2252,216.667,892.9188
8945,486,41,784,149,8,665,518.5894,202.8107,601.86,79.0458
8946,962,460,655,72,841,544,201.7531,91.5405,516.5369,592.9958
8947,136,197,781,983,39,390,226.7619,697.4168,652.7294,397.2181
8948,213,748,612,768,602,504,812.3096,9.7549,183.7438,202.8953
8949,784,655,137,174,257,57,687.545,683.2658,759.7344,984.0538
8950,915,274,507,776,784,582,794.3235,541.8463,333.6972,545.8422
8951,892,566,402,871,953,817,949.8382,221.9698,330.1701,730.965
8952,769,301,539,420,570,579,744.0631,340.5274,946.6542,694.023
8953,564,999,651,880,220,559,714.3712,732.9477,564.5864,131.1425
8954,783,404,800,365,792,890,407.0097,335.5294,829.66,417.7958
8955,508,731,198,268,627,598,534.6697,232.1195,167.8059,217.9256
8956,793,664,399,741,772,599,257.3268,799.9413,824.9675,449.55
8957,322,1,400,950,378,223,735.261,414.7942,389.0968,953.7707
8958,165,105,941,346,64,390,549.476,23.9454,443.301,308.7183
8959,185,22,625,380,39,136,678.3852,660.6574,717.7402,476.2878
8960,154,670,149,810,149,817,350.1107,126.3459,151.4082,729.4617
8961,148,489,812,480,923,408,392.7099,582.4864,908.0161,465.0977
8962,285,934,22,340,132,975,786.3819,245.9232,120.3809,479.9571
8963,198,131,464,993,740,727,234.7413,702.8378,524.5244,56.8063
8964,506,382,844,478,344,774,448.7943,522.9449,931.2961,499.3815
8965,523,255,916,963,560,82,984.8825,667.7489,931.6999,725.9663
8966,120,644,895,195,346,307,290.0968,828.9316,896.306,594.0401
8967,58,446,87,285,575,840,5.945,831.7029,545.1684,158.5758
8968,742,369,862,366,105,659,814.9467,509.5769,83.1954,516.2791
8969,12,137,613,94,226,210,468.4661,112.2091,363.8596,776.5891
8970,846,988,619,708,774,904,859.501,121.001,928.8494,444.9113
8971,652,644,917,413,740,270,9.6734,985.8761,216.5461,828.6932
8972,41,5,176,742,419,856,874.4094,374.1133,461.4874,316.2729
8973,699,483,61,2,500,334,523.681,840.5239,465.373,987.8732
8974,127,911,633,468,703,885,549.2325,577.202,171.6472,361.457
8975,651,145,200,400,824,845,345.4868,529.3536,941.3541,783.0522
8976,759,502,533,343,106,523,61.2697,865.946,775.419,266.3053
8977,769,317,53,981,639,568,647.4387,833.5294,512.1442,644.0106
8978,317,953,392,150,8,840,852.0958,262.0029,634.6855,659.4841
8979,69,878,340,374,904,448,3.3041,205.9589,121.4158,794.392
8980,152,31,843,360,189,973,872.2237,751.4109,336.666,254.6689
8981,519,502,162,380,887,538,864.3051,875.6291,511.9586,694.343
8982,955,608,770,718,479,576,318.111,811.276,338.0788,580.3091
8983,41,692,449,226,798,588,855.3097,487.4532,637.979,881.9207
8984,885,85,742,307,651,542,696.8035,827.0516,444.8672,712.1616
8985,619,127,166,828,590,98,470.7643,503.7373,321.9657,510.5791
8986,201,61,429,180,234,517,96.1927,985.2427,225.4332,919.8392
8987,750,361,315,732,261,289,416.985,574.4675,699.4991,219.7145
8988,774,903,915,863,96,594,688.6887,910.1499,547.8219,796.0363
8989,51,276,796,497,629,338,523.5757,804.3252,828.4948,216.3164
8990,912,652,102,977,867,97,496.8076,761.3401,371.1087,203.1659
8991,472,399,267,2,503,418,231.1318,999.3276,825.3055,552.5672
8992,24,661,930,643,511,71,511.3765,81.9887,79.4789,850.4085
8993,554,864,363,99,615,703,454.2624,580.4017,803.215,816.1405
8994,227,765,880,989,344,309,770.8723,478.9811,209.7085,260.4695
8995,18,892,517,103,317,15,195.0128,270.2664,979.7195,688.4398
8996,766,194,290,716,170,895,950.4897,222.2954,592.288,423.4361
8997,110,425,806,3,930,577,488.2767,952.9655,711.4794,459.3286
8998,331,370,789,7,509,39,607.4568,716.5825,394.407,112.6284
8999,21,959,719,152,107,839,990.8352,340.9668,445.2067,644.3063
9000,480,317,57,20,582,66,281.7609,331.899,534.4441,116.903
9001,212,226,361,71,162,277,343.3636,606.7105,511.8287,998.813
9002,938,838,601,926,88,391,777.1206,165.2973,299.9643,417.3561
9003,640,79,168,534,815,108,199.1286,11.9492,992.6444,5.1099
9004,300,775,221,883,112,334,256.6702,118.9192,893.1265,776.4596
9005,182,549,490,43,107,869,275.3719,470.2298,205.3843,613.2057
9006,693,272,918,956,951,406,616.4854,177.937,282.088,50.7057
9007,54,772,86,590,546,879,871.1039,525.872,905.7066,844.0098
9008,312,208,52,818,374,235,915.8805,700.9847,573.3692,675.9992
9009,867,438,140,927,355,184,761.9144,181.5384,315.3947,734.9393
9010,215,417,870,989,307,781,580.7244,788.1193,517.6645,159.0265
9011,456,667,568,866,871,713,931.1125,388.4998,43.6654,631.5306
9012,762,331,293,991,735,346,303.2189,156.4777,877.2122,806.5048
9013,192,808,641,748,447,277,648.0143,595.885,672.429,343.4424
9014,24,272,428,324,908,263,835.8466,321.3438,821.6004,770.115
9015,344,517,493,827,31,771,772.5099,897.3718,844.1686,184.5555
9016,423,668,361,266,651,501,253.2432,513.548,840.4146,617.3528
9017,772,946,642,218,251,77,104.5236,294.9639,32.7781,861.477
9018,774,731,39,838,603,923,243.3209,365.8223,636.9217,74.3731
9019,341,869,73,587,411,203,127.8106,183.2293,686.7117,291.8138
9020,998,674,285,270,601,368,191.3901,153.6292,945.8703,810.5194
9021,207,912,761,480,181,537,644.8427,955.7704,719.5526,594.3651
9022,621,326,33,355,95,206,201.8137,72.8966,75.4368,763.8883
